Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3:27.12,8,8,Sándor Mirabella,8,SVSE,F1,Pápa (HUN),2022.10.15
3:28.12,9,9,Vass Boglárka,8,SVSE,F1,Pápa (HUN),2022.10.15
3:29.50,10,10,Nagy Fruzsina,9,DOVASE,F1,Pápa (HUN),2022.10.15
3:32.50,11,11,Fresli Kinga,9,VEDAC,F1,Pápa (HUN),2022.10.15
3:36.80,12,12,Giczi Aliz,9,Pápai AC,F1,Pápa (HUN),2022.10.15
3:37.00,13,13,Sandl Boglárka,9,Pápai AC,F1,Pápa (HUN),2022.10.15
3:45.50,14,14,Nardai Dana,9,Pápai AC,F1,Pápa (HUN),2022.10.15
2:55.28,1,1,Fekete Sára,9,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
2:56.12,-,2,Fekete Sára,9,Győri Atlétikai Club,F1,Gödöllő (HUN),2023.6.22
3:00.00,2,3,Jó Alíz,4,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
3:04.98,3,4,Pápai Nerina,8,Szombathelyi SI,F1,Pápa (HUN),2023.6.28
3:06.73,4,5,Bálint Laura,2,VEDAC,F1,Pápa (HUN),2023.6.28
3:06.8h,5,6,Gregor-Pap Csilla,92,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
3:09.62,6,7,Vancsó Enikő,9,MATE - GEAC,F1,Gödöllő (HUN),2023.6.22
3:10.46,7,8,Pénzes Dóra,11,KASI,F1,Pápa (HUN),2023.6.28
3:10.96,8,9,Kovács Luca,7,Dobó SE,F1,Pápa (HUN),2023.6.28
3:11.43,9,10,Horváth Anna,8,Szombathelyi SI,F1,Pápa (HUN),2023.6.28
3:12.39,10,11,Laki Boglárka,9,SVSE,F1,Pápa (HUN),2023.6.28
3:13.44,11,12,Berger Virág,4,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
3:15.0h,12,13,Maróti Olga,11,Szegedi RSC,F1,Békéscsaba (HUN),2023.6.16
3:15.5h,13,14,Klokocs Kata,10,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
3:15.87,14,15,Kozma Nikolett,5,SVSE,F1,Pápa (HUN),2023.6.28
3:16.34,15,16,Sandl Viktória,9,Pápai AC,F1,Pápa (HUN),2023.9.23
3:18.36,16,17,Szentgáli-Varga Villő,9,MATE - GEAC,F1,Gödöllő (HUN),2023.6.22
3:18.52,17,18,Gedra Bettina,6,SVSE,F1,Pápa (HUN),2023.6.28
3:18.7h,18,19,Mézes Virág,9,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
3:20.8h,19,20,Barna Ella,10,Szegedi RSC,F1,Békéscsaba (HUN),2023.6.16
3:20.90,20,21,Sandl Boglárka,9,Pápai AC,F1,Pápa (HUN),2023.9.23
3:21.29,-,22,Sandl Boglárka,9,Pápai AC,F1,Pápa (HUN),2023.6.28
3:21.81,21,23,Simon-Varga Fanni,10,SVSE,F1,Pápa (HUN),2023.6.28
3:21.88,22,24,Meilinger Vivien,10,SVSE,F1,Pápa (HUN),2023.6.28
3:22.7h,23,25,Sosterics Gréta,11,Szegedi RSC,F1,Békéscsaba (HUN),2023.6.16
3:23.83,24,26,Kovács Rebeka,8,SFAC,F1,Pápa (HUN),2023.6.28
3:23.96,25,27,Varga Csenge,9,Győri Atlétikai Club,F1,Gödöllő (HUN),2023.6.22
3:24.43,-,28,Varga Csenge,9,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
3:24.60,26,29,Felföldi Janka,9,Győri Atlétikai Club,F1,Pápa (HUN),2023.6.28
3:24.92,27,30,Kövi Borbála,11,Szombathelyi SI,F1,Pápa (HUN),2023.6.28
3:27.66,-,31,Felföldi Janka,9,Győri Atlétikai Club,F1,Gödöllő (HUN),2023.6.22
3:29.97,28,32,Marton Letti,11,SFAC,F1,Pápa (HUN),2023.6.28
3:30.50,29,33,Kutrovits Diána,11,A-Plast Ikarus BSE,F1,Gödöllő (HUN),2023.6.22
3:30.57,30,34,Daróczi Petra,9,MATE - GEAC,F1,Gödöllő (HUN),2023.6.22
3:32.66,31,35,Somogyi Borka,10,FOOTOUR S.E. TATA,F1,Gödöllő (HUN),2023.6.22
3:33.09,32,36,Miklós Luca,11,SVSE,F1,Pápa (HUN),2023.6.28
3:35.57,33,37,Giczi Aliz,9,Pápai AC,F1,Pápa (HUN),2023.9.23
3:36.58,34,38,Ladányi Léna,10,Albertirsai SE,F1,Gödöllő (HUN),2023.6.22
3:40.86,35,39,Jópeti Anna,10,Pápai AC,F1,Pápa (HUN),2023.9.23
3:42.25,36,40,Wölfinger Nóra,11,Pápai AC,F1,Pápa (HUN),2023.9.23
3:42.6h,37,41,Péter Mirjam,11,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
3:44.4h,38,42,Körömi Kornélia,11,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
3:48.0h,39,43,Klokocs Klára,11,Békéscsabai AC,F1,Békéscsaba (HUN),2023.6.16
4:01.40,40,44,Paulovics Kíra,11,Tovafutók SE,F1,Pápa (HUN),2023.9.23
4:52.29,41,45,Józan Emma,9,KASI,F1,Pápa (HUN),2023.6.28
2:58.49,1,1,Fekete Sára,9,Győri Atlétikai Club,F1,Veszprém (HUN),2024.8.1
3:12.38,2,2,Katona Amina,12,EVSI,F1,Veszprém (HUN),2024.8.1
3:17.34,3,3,Meilinger Vivien,10,SVSE,F1,Veszprém (HUN),2024.8.1
3:18.68,4,4,Szemán Dorka,12,VEDAC,F1,Veszprém (HUN),2024.8.1
3:23.06,5,5,Simon-Varga Fanni,10,SVSE,F1,Veszprém (HUN),2024.8.1
3:27.85,6,6,Felföldi Janka,9,Győri Atlétikai Club,F1,Veszprém (HUN),2024.8.1
3:54.49,7,7,Nagy Hédi,12,FOOTOUR S.E. TATA,F1,Veszprém (HUN),2024.8.1
